Experiment_Name,PPG_state,VDD,VCC,ERASE_PROG,OUT1,OUT2,KGAIN1,KGAIN2,TRIM1,TRIM2,X2,IREFP,F11,F12,X1,IMEAS,OUT1_current,OUT2_current
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4.9999999999999985e-09,5e-08,-5.567e-06,-5.0915e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4.9999999999999985e-09,5e-08,-5.5615e-06,-5.138e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,9.999999999999997e-09,5e-08,-5.5645e-06,-5.091e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,9.999999999999997e-09,5e-08,-5.6055e-06,-5.1305e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,9.999999999999997e-09,5e-08,-5.5715e-06,-5.095e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,9.999999999999997e-09,5e-08,-5.6175e-06,-5.1425e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,9.999999999999997e-09,5e-08,-5.5615e-06,-5.0885e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,9.999999999999997e-09,5e-08,-5.5555e-06,-5.0865e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,9.999999999999997e-09,5e-08,-5.553e-06,-5.084e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,9.999999999999997e-09,5e-08,-5.548e-06,-5.0785e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,9.999999999999997e-09,5e-08,-5.542e-06,-5.073e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,9.999999999999997e-09,5e-08,-5.547e-06,-5.08e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,1.5000000000000002e-08,5e-08,-5.5465e-06,-5.078e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,1.5000000000000002e-08,5e-08,-5.547e-06,-5.075e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,1.5000000000000002e-08,5e-08,-5.538e-06,-5.068e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,1.5000000000000002e-08,5e-08,-5.527e-06,-5.1045e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,1.5000000000000002e-08,5e-08,-5.53e-06,-5.0595e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,1.5000000000000002e-08,5e-08,-5.578e-06,-5.109e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,1.5000000000000002e-08,5e-08,-5.5145e-06,-5.0495e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,1.5000000000000002e-08,5e-08,-5.521e-06,-5.101e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,1.5000000000000002e-08,5e-08,-5.516e-06,-5.0455e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,1.5000000000000002e-08,5e-08,-5.56e-06,-5.088e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,2e-08,5e-08,-5.504e-06,-5.0395e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,2e-08,5e-08,-5.4985e-06,-5.0775e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,2e-08,5e-08,-5.501e-06,-5.026e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,2e-08,5e-08,-5.507e-06,-5.039e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,2e-08,5e-08,-5.5055e-06,-5.038e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,2e-08,5e-08,-5.504e-06,-5.036e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,2e-08,5e-08,-5.498e-06,-5.0315e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,2e-08,5e-08,-5.4955e-06,-5.0265e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,2e-08,5e-08,-5.4925e-06,-5.0265e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,2e-08,5e-08,-5.4995e-06,-5.0325e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,2.5e-08,5e-08,-5.4975e-06,-5.029e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,2.5e-08,5e-08,-5.4925e-06,-5.029e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,2.5e-08,5e-08,-5.4895e-06,-5.026e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,2.5e-08,5e-08,-5.5475e-06,-5.075e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,2.5e-08,5e-08,-5.492e-06,-5.024e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,2.5e-08,5e-08,-5.531e-06,-5.07e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,2.5e-08,5e-08,-5.4815e-06,-5.0175e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,2.5e-08,5e-08,-5.513e-06,-5.062e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,2.5e-08,5e-08,-5.4735e-06,-5.007e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,2.5e-08,5e-08,-5.484e-06,-5.022e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3e-08,5e-08,-5.4845e-06,-5.0175e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3e-08,5e-08,-5.5345e-06,-5.064e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3e-08,5e-08,-5.475e-06,-5.011e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3e-08,5e-08,-5.5335e-06,-5.07e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3e-08,5e-08,-5.484e-06,-5.021e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3e-08,5e-08,-5.5245e-06,-5.0565e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3e-08,5e-08,-5.4685e-06,-5.0005e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3e-08,5e-08,-5.4765e-06,-5.0135e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3e-08,5e-08,-5.471e-06,-5.0065e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3e-08,5e-08,-5.475e-06,-5.011e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3.4999999999999996e-08,5e-08,-5.48e-06,-5.0165e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3.4999999999999996e-08,5e-08,-5.473e-06,-5.0565e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3.4999999999999996e-08,5e-08,-5.479e-06,-5.0145e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3.4999999999999996e-08,5e-08,-5.479e-06,-5.0165e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3.4999999999999996e-08,5e-08,-5.472e-06,-5.0075e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3.4999999999999996e-08,5e-08,-5.482e-06,-5.0195e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3.4999999999999996e-08,5e-08,-5.5245e-06,-5.012e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3.4999999999999996e-08,5e-08,-5.481e-06,-5.0145e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3.4999999999999996e-08,5e-08,-5.4735e-06,-5.009e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3.4999999999999996e-08,5e-08,-5.5315e-06,-5.062e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4e-08,5e-08,-5.4815e-06,-5.017e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4e-08,5e-08,-5.476e-06,-5.011e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4e-08,5e-08,-5.485e-06,-5.019e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4e-08,5e-08,-5.4855e-06,-5.019e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4e-08,5e-08,-5.478e-06,-5.0105e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4e-08,5e-08,-5.481e-06,-5.0635e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4e-08,5e-08,-5.482e-06,-5.0155e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4e-08,5e-08,-5.5365e-06,-5.0585e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4e-08,5e-08,-5.466e-06,-5.003e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4e-08,5e-08,-5.5295e-06,-5.067e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4.5e-08,5e-08,-5.4705e-06,-5.005e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4.5e-08,5e-08,-5.474e-06,-5.0095e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4.5e-08,5e-08,-5.4705e-06,-5.006e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4.5e-08,5e-08,-5.458e-06,-4.995e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4.5e-08,5e-08,-5.4685e-06,-5.003e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4.5e-08,5e-08,-5.4655e-06,-5.006e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4.5e-08,5e-08,-5.448e-06,-4.9885e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4.5e-08,5e-08,-5.4415e-06,-4.9805e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4.5e-08,5e-08,-5.436e-06,-4.9765e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4.5e-08,5e-08,-5.4255e-06,-4.9665e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5e-08,5e-08,-5.4135e-06,-4.9555e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5e-08,5e-08,-5.4205e-06,-4.959e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5e-08,5e-08,-5.401e-06,-4.945e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5e-08,5e-08,-5.403e-06,-4.945e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,-5.3905e-06,-4.931e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,-5.389e-06,-4.9295e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5e-08,5e-08,-5.3795e-06,-4.923e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5e-08,5e-08,-5.374e-06,-4.916e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5e-08,5e-08,-5.3705e-06,-4.909e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5e-08,5e-08,-5.3705e-06,-4.916e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5.5e-08,5e-08,-5.374e-06,-4.9175e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5.5e-08,5e-08,-5.3695e-06,-4.956e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5.5e-08,5e-08,-5.3605e-06,-4.905e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5.5e-08,5e-08,-5.3635e-06,-4.91e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5.5e-08,5e-08,-5.364e-06,-4.906e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5.5e-08,5e-08,-5.3625e-06,-4.904e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5.5e-08,5e-08,-5.3765e-06,-4.8905e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5.5e-08,5e-08,-5.3495e-06,-4.8925e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5.5e-08,5e-08,-5.3355e-06,-4.8825e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5.5e-08,5e-08,-5.3235e-06,-4.9185e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6e-08,5e-08,-5.3225e-06,-4.876e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6e-08,5e-08,-5.334e-06,-4.877e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6e-08,5e-08,-5.3755e-06,-4.871e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6e-08,5e-08,-5.323e-06,-4.869e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6e-08,5e-08,-5.315e-06,-4.8635e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6e-08,5e-08,-5.319e-06,-4.8635e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6e-08,5e-08,-5.3105e-06,-4.8615e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6e-08,5e-08,-5.3135e-06,-4.86e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6e-08,5e-08,-5.306e-06,-4.8515e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6e-08,5e-08,-5.3505e-06,-4.894e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6.5e-08,5e-08,-5.2945e-06,-4.842e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6.5e-08,5e-08,-5.3415e-06,-4.887e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6.5e-08,5e-08,-5.2915e-06,-4.841e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6.5e-08,5e-08,-5.294e-06,-4.865e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6.5e-08,5e-08,-5.288e-06,-4.838e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6.5e-08,5e-08,-5.291e-06,-4.8405e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6.5e-08,5e-08,-5.2895e-06,-4.84e-06
