Experiment_Name,PPG_state,VDD,VCC,ERASE_PROG,OUT1,OUT2,KGAIN1,KGAIN2,TRIM1,TRIM2,X2,IREFP,F11,F12,X1,IMEAS,OUT1_current,OUT2_current
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,2.5e-08,5e-08,1.1025e-05,2.5555e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,2.5e-08,5e-08,1.105e-05,2.561e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,2.5e-08,5e-08,1.6315e-05,2.1025e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,2.5e-08,5e-08,3.514e-07,8.1915e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,2.5e-08,5e-08,1.1485e-05,1.265e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3e-08,5e-08,7.085e-06,5.0365e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3e-08,5e-08,1.125e-05,4.832e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3e-08,5e-08,1.3105e-07,1.011e-05
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3e-08,5e-08,1.0945e-05,4.7785e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3e-08,5e-08,9.6995e-06,1.6585e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3e-08,5e-08,1.0815e-05,1.084e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3e-08,5e-08,8.805e-06,1.706e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3e-08,5e-08,1.0913e-05,3.591e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3e-08,5e-08,4.0645e-07,8.861e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3e-08,5e-08,1.2245e-05,8.765e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3.4999999999999996e-08,5e-08,6.9985e-06,4.883e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,3.4999999999999996e-08,5e-08,8.39e-06,1.874e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3.4999999999999996e-08,5e-08,1.668e-07,9.922e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,3.4999999999999996e-08,5e-08,1.075e-05,2.185e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3.4999999999999996e-08,5e-08,8.0545e-06,2.1225e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,3.4999999999999996e-08,5e-08,1.1585e-05,2.0595e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3.4999999999999996e-08,5e-08,3.307e-07,9.6895e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,3.4999999999999996e-08,5e-08,7.975e-06,1.257e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3.4999999999999996e-08,5e-08,4.475e-07,9.5225e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,3.4999999999999996e-08,5e-08,7.38e-06,7.855e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4e-08,5e-08,7.09e-06,4.5685e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4e-08,5e-08,1.221e-05,1.0455e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4e-08,5e-08,3.5195e-07,9.7535e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4e-08,5e-08,8.19e-06,1.166e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4e-08,5e-08,8.5175e-06,2.2055e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4e-08,5e-08,9.785e-06,1.307e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4e-08,5e-08,8.1005e-06,1.6445e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4e-08,5e-08,1.3445e-05,9.095e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4e-08,5e-08,4.787e-07,9.495e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4e-08,5e-08,9.65e-06,7.569e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4.5e-08,5e-08,7.121e-06,4.313e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,4.5e-08,5e-08,6.807e-06,1.1045e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4.5e-08,5e-08,8.494e-06,1.813e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,4.5e-08,5e-08,9.575e-06,8.65e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4.5e-08,5e-08,8.119e-06,1.738e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,4.5e-08,5e-08,9.925e-06,8.49e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4.5e-08,5e-08,7.9915e-06,1.752e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,4.5e-08,5e-08,9.935e-06,8.855e-07
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4.5e-08,5e-08,5.1035e-07,9.4745e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,4.5e-08,5e-08,8.415e-06,7.6165e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5e-08,5e-08,9.289e-06,2.183e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5e-08,5e-08,9.3845e-06,1.064e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5e-08,5e-08,1.022e-05,1.03685e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5e-08,5e-08,1.017e-05,2.6965e-07
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,1.035e-05,1.00415e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,9.875e-06,2.8265e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5e-08,5e-08,9.42e-06,4.829e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5e-08,5e-08,9.475e-06,5.3625e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5e-08,5e-08,7.6145e-06,1.9195e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5e-08,5e-08,1.0036e-05,6.75e-07
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5.5e-08,5e-08,1.0335e-05,1.737e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,5.5e-08,5e-08,3.4895e-07,8.457e-10
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5.5e-08,5e-08,1.022e-05,1.03115e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,5.5e-08,5e-08,6.37e-07,8.4225e-10
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5.5e-08,5e-08,1.0465e-05,7.4845e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5.5e-08,5e-08,2.3285e-06,8.575e-10
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5.5e-08,5e-08,7.0105e-06,5.093e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,5.5e-08,5e-08,6.115e-06,3.881e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5.5e-08,5e-08,7.136e-06,9.4925e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,5.5e-08,5e-08,8.79e-06,1.574e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6e-08,5e-08,8.5975e-06,2.979e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6e-08,5e-08,8.66e-06,1.887e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6e-08,5e-08,9.023e-06,2.8325e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6e-08,5e-08,3.7925e-07,3.1095e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6e-08,5e-08,9.533e-06,1.7805e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6e-08,5e-08,4.895e-07,2.1515e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6e-08,5e-08,8.2025e-06,2.108e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6e-08,5e-08,1.04e-05,9.49e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6e-08,5e-08,6.8725e-06,3.4975e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6e-08,5e-08,9.035e-06,1.5815e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6.5e-08,5e-08,8.574e-06,3.123e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6.5e-08,5e-08,1.9145e-07,2.4235e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6.5e-08,5e-08,9.4095e-06,1.7985e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6.5e-08,5e-08,2.9755e-07,1.9425e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6.5e-08,5e-08,9.7535e-06,1.692e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6.5e-08,5e-08,9.446e-06,2.1025e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6.5e-08,5e-08,8.0135e-06,2.122e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6.5e-08,5e-08,9.755e-06,6.417e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6.5e-08,5e-08,6.6595e-06,5.2485e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6.5e-08,5e-08,4.153e-06,4.9085e-06
